Vdd,Cload (fF),Slew (ps),Temp (C),Wp (um),Gate_ID,Power (uW)
1.2,18.82,200.0,125,0.36,2,1.05
1.2,18.82,400.0,-25,0.18,2,1.531
1.2,18.82,400.0,0,0.18,2,1.46
1.2,18.82,400.0,0,0.36,2,1.515
1.2,18.82,400.0,25,0.18,2,1.432
1.2,18.82,400.0,25,0.36,2,1.467
1.2,18.82,400.0,75,0.18,2,1.349
1.2,18.82,400.0,100,0.18,2,1.308
1.2,18.82,400.0,125,0.18,2,1.26
1.2,18.82,400.0,125,0.36,2,1.273
1.2,23.27,10.0,-40,0.36,2,0.938
1.2,23.27,10.0,-25,0.18,2,0.918
1.2,23.27,10.0,-25,0.36,2,0.939
1.2,23.27,10.0,0,0.18,2,0.926
1.2,23.27,10.0,25,0.18,2,0.923
1.2,23.27,10.0,75,0.18,2,0.937
1.2,23.27,10.0,75,0.36,2,0.968
1.2,23.27,10.0,100,0.36,2,0.965
1.2,23.27,10.0,125,0.18,2,0.924
1.2,23.27,10.0,125,0.36,2,0.966
1.2,23.27,50.0,-40,0.18,2,1.031
1.2,23.27,50.0,-40,0.36,2,1.047
1.2,23.27,50.0,-25,0.18,2,1.028
1.2,23.27,50.0,0,0.18,2,1.025
1.2,23.27,50.0,25,0.18,2,1.016
1.2,23.27,50.0,75,0.36,2,1.027
1.2,23.27,50.0,100,0.18,2,0.999
1.2,23.27,50.0,100,0.36,2,1.022
1.2,23.27,50.0,125,0.18,2,0.987
1.2,23.27,50.0,125,0.36,2,1.032
1.2,23.27,100.0,-40,0.18,2,1.174
1.2,23.27,100.0,-40,0.36,2,1.178
1.2,23.27,100.0,-25,0.18,2,1.16
1.2,23.27,100.0,-25,0.36,2,1.175
1.2,23.27,100.0,0,0.18,2,1.145
1.2,23.27,100.0,25,0.18,2,1.125
1.2,23.27,100.0,75,0.18,2,1.104
1.2,23.27,100.0,75,0.36,2,1.105
1.2,23.27,100.0,100,0.18,2,1.079
1.2,23.27,100.0,100,0.36,2,1.103
1.2,23.27,100.0,125,0.18,2,1.055
1.2,23.27,100.0,125,0.36,2,1.099
1.2,23.27,200.0,-40,0.18,2,1.424
1.2,23.27,200.0,-25,0.18,2,1.407
1.2,23.27,200.0,-25,0.36,2,1.411
1.2,23.27,200.0,0,0.18,2,1.375
1.2,23.27,200.0,25,0.18,2,1.341
1.2,23.27,200.0,25,0.36,2,1.318
1.2,23.27,200.0,75,0.36,2,1.254
1.2,23.27,200.0,100,0.18,2,1.232
1.2,23.27,200.0,125,0.18,2,1.2
1.2,23.27,200.0,125,0.36,2,1.221
1.2,23.27,400.0,-40,0.18,2,1.803
1.2,23.27,400.0,-40,0.36,2,1.86
1.2,23.27,400.0,-25,0.18,2,1.761
1.2,23.27,400.0,-25,0.36,2,1.829
1.2,23.27,400.0,0,0.18,2,1.715
1.2,23.27,400.0,0,0.36,2,1.748
1.2,23.27,400.0,75,0.18,2,1.556
1.2,23.27,400.0,100,0.18,2,1.489
1.2,23.27,400.0,100,0.36,2,1.5
1.2,23.27,400.0,125,0.18,2,1.443
1.2,27.73,10.0,-40,0.18,2,1.073
1.2,27.73,10.0,-25,0.18,2,1.075
1.2,27.73,10.0,-25,0.36,2,1.098
1.2,27.73,10.0,0,0.18,2,1.081
1.2,27.73,10.0,25,0.18,2,1.089
1.2,27.73,10.0,25,0.36,2,1.105
1.2,27.73,10.0,75,0.36,2,1.118
1.2,27.73,10.0,100,0.18,2,1.085
1.2,27.73,10.0,100,0.36,2,1.122
1.2,27.73,10.0,125,0.18,2,1.079
1.2,27.73,10.0,125,0.36,2,1.132
1.2,27.73,50.0,-40,0.36,2,1.215
1.2,27.73,50.0,-25,0.18,2,1.188
1.2,27.73,50.0,-25,0.36,2,1.215
1.2,27.73,50.0,0,0.18,2,1.193
1.2,27.73,50.0,25,0.18,2,1.188
1.2,27.73,50.0,25,0.36,2,1.201
1.2,27.73,50.0,75,0.18,2,1.173
1.2,27.73,50.0,75,0.36,2,1.194
1.2,27.73,50.0,100,0.18,2,1.153
1.2,27.73,50.0,100,0.36,2,1.194
1.2,27.73,50.0,125,0.18,2,1.14
1.2,27.73,50.0,125,0.36,2,1.191
1.2,27.73,100.0,-25,0.36,2,1.35
1.2,27.73,100.0,0,0.18,2,1.311
1.2,27.73,100.0,0,0.36,2,1.318
1.2,27.73,100.0,25,0.18,2,1.294
1.2,27.73,100.0,75,0.36,2,1.281
1.2,27.73,100.0,100,0.36,2,1.272
1.2,27.73,100.0,125,0.18,2,1.209
1.2,27.73,100.0,125,0.36,2,1.26
1.2,27.73,200.0,-40,0.36,2,1.574
1.2,27.73,200.0,-25,0.18,2,1.579
1.2,27.73,200.0,-25,0.36,2,1.548
1.2,27.73,200.0,0,0.18,2,1.553
1.2,27.73,200.0,0,0.36,2,1.503
1.2,27.73,200.0,25,0.18,2,1.51
1.2,27.73,200.0,75,0.18,2,1.434
1.2,27.73,200.0,75,0.36,2,1.442
1.2,27.73,200.0,100,0.36,2,1.424
1.2,27.73,200.0,125,0.18,2,1.35
1.2,27.73,200.0,125,0.36,2,1.384
1.2,27.73,400.0,-40,0.18,2,2.016
1.2,27.73,400.0,-40,0.36,2,2.042
1.2,27.73,400.0,-25,0.18,2,1.988
1.2,27.73,400.0,-25,0.36,2,1.937
1.2,27.73,400.0,0,0.18,2,1.919
1.2,27.73,400.0,25,0.18,2,1.861
1.2,27.73,400.0,25,0.36,2,1.84
1.2,27.73,400.0,75,0.18,2,1.742
1.2,27.73,400.0,75,0.36,2,1.73
1.2,27.73,400.0,100,0.36,2,1.653
1.2,27.73,400.0,125,0.18,2,1.614
1.2,32.18,10.0,-40,0.18,2,1.233
1.2,32.18,10.0,-40,0.36,2,1.255
1.2,32.18,10.0,-25,0.36,2,1.259
1.2,32.18,10.0,0,0.18,2,1.244
1.2,32.18,10.0,0,0.36,2,1.274
1.2,32.18,10.0,25,0.18,2,1.251
1.2,32.18,10.0,25,0.36,2,1.276
1.2,32.18,10.0,75,0.36,2,1.28
1.2,32.18,10.0,100,0.18,2,1.24
1.2,32.18,10.0,100,0.36,2,1.291
1.2,32.18,10.0,125,0.18,2,1.236
1.2,32.18,10.0,125,0.36,2,1.308
1.2,32.18,50.0,-40,0.18,2,1.353
1.2,32.18,50.0,-40,0.36,2,1.379
1.2,32.18,50.0,-25,0.18,2,1.352
1.2,32.18,50.0,0,0.18,2,1.351
1.2,32.18,50.0,0,0.36,2,1.366
1.2,32.18,50.0,25,0.18,2,1.349
1.2,32.18,50.0,25,0.36,2,1.364
1.2,32.18,50.0,75,0.36,2,1.358
1.2,32.18,50.0,100,0.36,2,1.359
1.2,32.18,50.0,125,0.18,2,1.296
1.2,32.18,50.0,125,0.36,2,1.364
1.2,32.18,100.0,-40,0.18,2,1.494
1.2,32.18,100.0,-40,0.36,2,1.527
1.2,32.18,100.0,0,0.18,2,1.474
1.2,32.18,100.0,0,0.36,2,1.485
1.2,32.18,100.0,25,0.18,2,1.458
1.2,32.18,100.0,75,0.18,2,1.413
1.2,32.18,100.0,75,0.36,2,1.452
1.2,32.18,100.0,100,0.18,2,1.388
1.2,32.18,100.0,125,0.18,2,1.366
1.2,32.18,100.0,125,0.36,2,1.429
1.2,32.18,200.0,-40,0.18,2,1.774
1.2,32.18,200.0,-40,0.36,2,1.748
1.2,32.18,200.0,-25,0.18,2,1.77
1.2,32.18,200.0,25,0.18,2,1.686
1.2,32.18,200.0,25,0.36,2,1.66
1.2,32.18,200.0,75,0.18,2,1.588
1.2,32.18,200.0,75,0.36,2,1.628
1.2,32.18,200.0,100,0.18,2,1.543
1.2,32.18,200.0,100,0.36,2,1.579
1.2,32.18,200.0,125,0.18,2,1.509
1.2,32.18,200.0,125,0.36,2,1.558
1.2,32.18,400.0,-40,0.18,2,2.225
1.2,32.18,400.0,-40,0.36,2,2.26
1.2,32.18,400.0,-25,0.18,2,2.183
1.2,32.18,400.0,0,0.18,2,2.123
1.2,32.18,400.0,0,0.36,2,2.075
1.2,32.18,400.0,25,0.18,2,2.052
1.2,32.18,400.0,25,0.36,2,2.034
1.2,32.18,400.0,75,0.18,2,1.917
1.2,32.18,400.0,75,0.36,2,1.907
1.2,32.18,400.0,100,0.18,2,1.841
1.2,32.18,400.0,125,0.18,2,1.762
1.2,32.18,400.0,125,0.36,2,1.812
1.2,36.64,10.0,-40,0.36,2,1.414
1.2,36.64,10.0,-25,0.36,2,1.442
1.2,36.64,10.0,0,0.18,2,1.41
1.2,36.64,10.0,0,0.36,2,1.437
1.2,36.64,10.0,25,0.18,2,1.423
1.2,36.64,10.0,25,0.36,2,1.434
1.2,36.64,10.0,75,0.18,2,1.403
1.2,36.64,10.0,75,0.36,2,1.449
1.2,36.64,10.0,100,0.18,2,1.396
1.2,36.64,10.0,100,0.36,2,1.466
1.2,36.64,10.0,125,0.18,2,1.393
1.2,36.64,50.0,-40,0.18,2,1.535
1.2,36.64,50.0,-25,0.18,2,1.533
1.2,36.64,50.0,-25,0.36,2,1.537
1.2,36.64,50.0,0,0.18,2,1.518
1.2,36.64,50.0,0,0.36,2,1.534
1.2,36.64,50.0,25,0.18,2,1.519
1.2,36.64,50.0,25,0.36,2,1.533
1.2,36.64,50.0,100,0.18,2,1.464
1.2,36.64,50.0,100,0.36,2,1.527
1.2,36.64,50.0,125,0.18,2,1.453
1.2,36.64,100.0,-40,0.18,2,1.666
1.2,36.64,100.0,-40,0.36,2,1.687
1.2,36.64,100.0,-25,0.18,2,1.663
1.2,36.64,100.0,-25,0.36,2,1.687
1.2,36.64,100.0,0,0.18,2,1.642
1.2,36.64,100.0,0,0.36,2,1.655
1.2,36.64,100.0,25,0.18,2,1.63
1.2,36.64,100.0,25,0.36,2,1.661
1.2,36.64,100.0,75,0.18,2,1.571
1.2,36.64,100.0,75,0.36,2,1.615
1.2,36.64,100.0,100,0.36,2,1.607
1.2,36.64,100.0,125,0.36,2,1.604
1.2,36.64,200.0,-25,0.18,2,1.923
1.2,36.64,200.0,-25,0.36,2,1.881
1.2,36.64,200.0,0,0.18,2,1.903
1.2,36.64,200.0,0,0.36,2,1.875
1.2,36.64,200.0,25,0.18,2,1.846
1.2,36.64,200.0,25,0.36,2,1.838
1.2,36.64,200.0,75,0.18,2,1.744
1.2,36.64,200.0,75,0.36,2,1.768
1.2,36.64,200.0,100,0.18,2,1.702
1.2,36.64,200.0,125,0.18,2,1.664
1.2,36.64,200.0,125,0.36,2,1.725
1.2,36.64,400.0,-40,0.18,2,2.422
1.2,36.64,400.0,-40,0.36,2,2.385
1.2,36.64,400.0,-25,0.18,2,2.374
1.2,36.64,400.0,-25,0.36,2,2.343
1.2,36.64,400.0,0,0.36,2,2.242
1.2,36.64,400.0,25,0.18,2,2.233
1.2,36.64,400.0,25,0.36,2,2.182
1.2,36.64,400.0,75,0.18,2,2.076
1.2,36.64,400.0,75,0.36,2,2.083
1.2,36.64,400.0,100,0.18,2,1.984
1.2,36.64,400.0,100,0.36,2,2.017
1.2,36.64,400.0,125,0.18,2,1.924
1.2,36.64,400.0,125,0.36,2,1.975
1.2,41.09,10.0,-40,0.36,2,1.585
1.2,41.09,10.0,-25,0.18,2,1.577
1.2,41.09,10.0,0,0.18,2,1.581
1.2,41.09,10.0,0,0.36,2,1.599
1.2,41.09,10.0,25,0.18,2,1.582
1.2,41.09,10.0,25,0.36,2,1.601
1.2,41.09,10.0,75,0.18,2,1.559
1.2,41.09,10.0,75,0.36,2,1.623
1.2,41.09,10.0,100,0.18,2,1.554
1.2,41.09,10.0,100,0.36,2,1.64
1.2,41.09,10.0,125,0.18,2,1.551
1.2,41.09,10.0,125,0.36,2,1.632
1.2,41.09,50.0,-40,0.36,2,1.704
1.2,41.09,50.0,-25,0.18,2,1.687
1.2,41.09,50.0,-25,0.36,2,1.708
1.2,41.09,50.0,0,0.18,2,1.692
1.2,41.09,50.0,0,0.36,2,1.719
1.2,41.09,50.0,25,0.36,2,1.716
1.2,41.09,50.0,75,0.18,2,1.634
1.2,41.09,50.0,100,0.18,2,1.62
1.2,41.09,50.0,125,0.18,2,1.611
1.2,41.09,50.0,125,0.36,2,1.692
1.2,41.09,100.0,-40,0.18,2,1.832
1.2,41.09,100.0,-40,0.36,2,1.853
1.2,41.09,100.0,-25,0.18,2,1.832
1.2,41.09,100.0,0,0.18,2,1.817
1.2,41.09,100.0,0,0.36,2,1.828
1.2,41.09,100.0,25,0.36,2,1.811
1.2,41.09,100.0,75,0.18,2,1.726
1.2,41.09,100.0,75,0.36,2,1.786
1.2,41.09,100.0,100,0.36,2,1.782
1.2,41.09,100.0,125,0.18,2,1.682
1.2,41.09,200.0,-40,0.18,2,2.116
1.2,41.09,200.0,-40,0.36,2,2.067
1.2,41.09,200.0,-25,0.36,2,2.081
1.2,41.09,200.0,0,0.18,2,2.062
1.2,41.09,200.0,0,0.36,2,2.079
1.2,41.09,200.0,25,0.18,2,2.011
1.2,41.09,200.0,75,0.36,2,1.944
1.2,41.09,200.0,100,0.18,2,1.857
1.2,41.09,200.0,125,0.36,2,1.901
1.2,41.09,400.0,-40,0.36,2,2.524
1.2,41.09,400.0,-25,0.18,2,2.568
1.2,41.09,400.0,-25,0.36,2,2.483
1.2,41.09,400.0,0,0.18,2,2.482
1.2,41.09,400.0,0,0.36,2,2.448
1.2,41.09,400.0,25,0.18,2,2.422
1.2,41.09,400.0,25,0.36,2,2.364
1.2,41.09,400.0,75,0.18,2,2.221
1.2,41.09,400.0,75,0.36,2,2.265
1.2,41.09,400.0,100,0.18,2,2.147
1.2,41.09,400.0,125,0.18,2,2.086
1.2,41.09,400.0,125,0.36,2,2.154
1.2,45.55,10.0,-40,0.36,2,1.763
1.2,45.55,10.0,-25,0.36,2,1.756
1.2,45.55,10.0,0,0.18,2,1.75
1.2,45.55,10.0,0,0.36,2,1.777
1.2,45.55,10.0,25,0.36,2,1.762
1.2,45.55,10.0,75,0.18,2,1.716
1.2,45.55,10.0,75,0.36,2,1.81
1.2,45.55,10.0,100,0.18,2,1.712
1.2,45.55,10.0,100,0.36,2,1.8
1.2,45.55,10.0,125,0.18,2,1.71
1.2,45.55,50.0,-40,0.36,2,1.876
1.2,45.55,50.0,-25,0.18,2,1.853
1.2,45.55,50.0,0,0.18,2,1.845
1.2,45.55,50.0,0,0.36,2,1.871
1.2,45.55,50.0,75,0.18,2,1.793
1.2,45.55,50.0,75,0.36,2,1.882
1.2,45.55,50.0,100,0.18,2,1.778
1.2,45.55,50.0,100,0.36,2,1.867
1.2,45.55,50.0,125,0.18,2,1.769
1.2,45.55,100.0,-40,0.18,2,1.999
1.2,45.55,100.0,-40,0.36,2,1.996
1.2,45.55,100.0,-25,0.18,2,1.996
1.2,45.55,100.0,-25,0.36,2,2.009
1.2,45.55,100.0,0,0.18,2,1.978
1.2,45.55,100.0,0,0.36,2,2.006
1.2,45.55,100.0,25,0.36,2,1.988
1.2,45.55,100.0,75,0.18,2,1.884
1.2,45.55,100.0,75,0.36,2,1.957
1.2,45.55,100.0,100,0.18,2,1.857
1.2,45.55,200.0,-40,0.36,2,2.266
1.2,45.55,200.0,-25,0.36,2,2.254
1.2,45.55,200.0,0,0.18,2,2.209
1.2,45.55,200.0,0,0.36,2,2.225
1.2,45.55,200.0,25,0.18,2,2.168
1.2,45.55,200.0,75,0.18,2,2.058
1.2,45.55,200.0,75,0.36,2,2.121
1.2,45.55,200.0,100,0.36,2,2.103
1.2,45.55,200.0,125,0.36,2,2.056
1.2,45.55,400.0,-40,0.18,2,2.784
1.2,45.55,400.0,-25,0.18,2,2.746
1.2,45.55,400.0,-25,0.36,2,2.698
1.2,45.55,400.0,0,0.18,2,2.667
1.2,45.55,400.0,25,0.18,2,2.585
1.2,45.55,400.0,25,0.36,2,2.538
1.2,45.55,400.0,75,0.18,2,2.403
1.2,45.55,400.0,75,0.36,2,2.434
1.2,45.55,400.0,100,0.18,2,2.309
1.2,45.55,400.0,100,0.36,2,2.377
1.2,45.55,400.0,125,0.36,2,2.296
1.2,50.0,10.0,-25,0.18,2,1.901
1.2,50.0,10.0,-25,0.36,2,1.919
1.2,50.0,10.0,0,0.36,2,1.928
1.2,50.0,10.0,25,0.36,2,1.928
1.2,50.0,10.0,75,0.18,2,1.874
1.2,50.0,10.0,75,0.36,2,1.964
1.2,50.0,10.0,100,0.18,2,1.87
1.2,50.0,10.0,100,0.36,2,1.954
1.2,50.0,10.0,125,0.36,2,1.939
1.2,50.0,50.0,-40,0.18,2,2.01
1.2,50.0,50.0,-25,0.18,2,2.02
1.2,50.0,50.0,-25,0.36,2,2.04
1.2,50.0,50.0,0,0.36,2,2.029
1.2,50.0,50.0,25,0.18,2,1.987
1.2,50.0,50.0,25,0.36,2,2.028
1.2,50.0,50.0,75,0.18,2,1.948
1.2,50.0,50.0,75,0.36,2,2.038
1.2,50.0,50.0,100,0.18,2,1.937
1.2,50.0,50.0,100,0.36,2,2.021
1.2,50.0,50.0,125,0.36,2,2.002
1.2,50.0,100.0,-40,0.18,2,2.157
1.2,50.0,100.0,-40,0.36,2,2.173
1.2,50.0,100.0,-25,0.36,2,2.18
1.2,50.0,100.0,0,0.18,2,2.136
1.2,50.0,100.0,0,0.36,2,2.166
1.2,50.0,100.0,25,0.36,2,2.137
1.2,50.0,100.0,75,0.18,2,2.036
1.2,50.0,100.0,75,0.36,2,2.131
1.2,50.0,100.0,100,0.18,2,2.016
1.2,50.0,100.0,100,0.36,2,2.104
1.2,50.0,100.0,125,0.18,2,1.997
1.2,50.0,100.0,125,0.36,2,2.075
1.2,50.0,200.0,-40,0.18,2,2.432
1.2,50.0,200.0,-40,0.36,2,2.421
1.2,50.0,200.0,-25,0.36,2,2.448
1.2,50.0,200.0,0,0.18,2,2.381
1.2,50.0,200.0,0,0.36,2,2.412
1.2,50.0,200.0,25,0.18,2,2.322
1.2,50.0,200.0,25,0.36,2,2.375
1.2,50.0,200.0,75,0.18,2,2.214
1.2,50.0,200.0,100,0.18,2,2.172
1.2,50.0,200.0,100,0.36,2,2.26
1.2,50.0,200.0,125,0.18,2,2.137
1.2,50.0,400.0,-40,0.18,2,2.957
1.2,50.0,400.0,-40,0.36,2,2.916
1.2,50.0,400.0,-25,0.18,2,2.935
1.2,50.0,400.0,-25,0.36,2,2.899
1.2,50.0,400.0,0,0.18,2,2.852
1.2,50.0,400.0,0,0.36,2,2.781
1.2,50.0,400.0,25,0.18,2,2.747
1.2,50.0,400.0,25,0.36,2,2.725
1.2,50.0,400.0,75,0.18,2,2.543
1.2,50.0,400.0,100,0.18,2,2.475
1.2,50.0,400.0,100,0.36,2,2.55
1.2,50.0,400.0,125,0.18,2,2.409
1.2,50.0,400.0,125,0.36,2,2.467
1.3,1.0,10.0,-40,0.18,2,0.114
1.3,1.0,10.0,-40,0.36,2,0.128
1.3,1.0,10.0,-25,0.18,2,0.114
1.3,1.0,10.0,-25,0.36,2,0.13
1.3,1.0,10.0,0,0.18,2,0.114
1.3,1.0,10.0,0,0.36,2,0.129
1.3,1.0,10.0,25,0.18,2,0.115
1.3,1.0,10.0,25,0.36,2,0.132
1.3,1.0,10.0,75,0.36,2,0.144
1.3,1.0,10.0,100,0.18,2,0.122
1.3,1.0,10.0,100,0.36,2,0.153
1.3,1.0,10.0,125,0.18,2,0.128
1.3,1.0,10.0,125,0.36,2,0.163
1.3,1.0,50.0,-40,0.36,2,0.225
1.3,1.0,50.0,-25,0.18,2,0.171
1.3,1.0,50.0,0,0.36,2,0.194
1.3,1.0,50.0,25,0.18,2,0.162
1.3,1.0,50.0,25,0.36,2,0.208
1.3,1.0,50.0,75,0.36,2,0.209
1.3,1.0,50.0,100,0.18,2,0.158
1.3,1.0,50.0,100,0.36,2,0.21
1.3,1.0,50.0,125,0.36,2,0.216
1.3,1.0,100.0,-40,0.18,2,0.221
1.3,1.0,100.0,-25,0.18,2,0.225
1.3,1.0,100.0,-25,0.36,2,0.229
1.3,1.0,100.0,0,0.18,2,0.203
1.3,1.0,100.0,0,0.36,2,0.233
1.3,1.0,100.0,25,0.36,2,0.202
1.3,1.0,100.0,75,0.18,2,0.195
1.3,1.0,100.0,75,0.36,2,0.233
1.3,1.0,100.0,100,0.18,2,0.19
1.3,1.0,100.0,100,0.36,2,0.229
1.3,1.0,100.0,125,0.18,2,0.191
1.3,1.0,100.0,125,0.36,2,0.235
1.3,1.0,200.0,-40,0.36,2,0.415
1.3,1.0,200.0,-25,0.36,2,0.419
1.3,1.0,200.0,0,0.18,2,0.324
1.3,1.0,200.0,0,0.36,2,0.41
1.3,1.0,200.0,25,0.36,2,0.343
1.3,1.0,200.0,75,0.36,2,0.326
1.3,1.0,200.0,100,0.18,2,0.262
1.3,1.0,200.0,100,0.36,2,0.302
1.3,1.0,200.0,125,0.18,2,0.245
1.3,1.0,200.0,125,0.36,2,0.297
1.3,1.0,400.0,-40,0.18,2,0.657
1.3,1.0,400.0,-40,0.36,2,0.874
1.3,1.0,400.0,-25,0.18,2,0.598
1.3,1.0,400.0,-25,0.36,2,0.77
1.3,1.0,400.0,0,0.18,2,0.537
1.3,1.0,400.0,0,0.36,2,0.691
1.3,1.0,400.0,25,0.18,2,0.462
1.3,1.0,400.0,25,0.36,2,0.632
1.3,1.0,400.0,75,0.18,2,0.399
1.3,1.0,400.0,100,0.18,2,0.376
1.3,1.0,400.0,100,0.36,2,0.479
1.3,1.0,400.0,125,0.18,2,0.349
1.3,5.45,10.0,-40,0.18,2,0.307
1.3,5.45,10.0,-40,0.36,2,0.33
1.3,5.45,10.0,-25,0.18,2,0.31
1.3,5.45,10.0,-25,0.36,2,0.333
1.3,5.45,10.0,0,0.18,2,0.31
1.3,5.45,10.0,25,0.18,2,0.31
1.3,5.45,10.0,25,0.36,2,0.336
1.3,5.45,10.0,75,0.36,2,0.349
1.3,5.45,10.0,100,0.18,2,0.319
1.3,5.45,10.0,100,0.36,2,0.352
1.3,5.45,10.0,125,0.18,2,0.325
1.3,5.45,10.0,125,0.36,2,0.363
1.3,5.45,50.0,-40,0.18,2,0.451
1.3,5.45,50.0,-25,0.18,2,0.446
1.3,5.45,50.0,-25,0.36,2,0.443
1.3,5.45,50.0,0,0.18,2,0.437
1.3,5.45,50.0,25,0.18,2,0.418
1.3,5.45,50.0,75,0.18,2,0.405
1.3,5.45,50.0,75,0.36,2,0.414
1.3,5.45,50.0,100,0.18,2,0.402
1.3,5.45,50.0,100,0.36,2,0.426
1.3,5.45,50.0,125,0.18,2,0.399
1.3,5.45,50.0,125,0.36,2,0.423
1.3,5.45,100.0,-40,0.36,2,0.631
1.3,5.45,100.0,-25,0.36,2,0.603
1.3,5.45,100.0,0,0.36,2,0.559
1.3,5.45,100.0,25,0.18,2,0.528
1.3,5.45,100.0,25,0.36,2,0.55
1.3,5.45,100.0,75,0.18,2,0.499
1.3,5.45,100.0,100,0.18,2,0.487
1.3,5.45,100.0,100,0.36,2,0.505
1.3,5.45,100.0,125,0.36,2,0.507
1.3,5.45,200.0,-40,0.36,2,0.775
1.3,5.45,200.0,-25,0.36,2,0.762
1.3,5.45,200.0,0,0.18,2,0.626
1.3,5.45,200.0,0,0.36,2,0.731
1.3,5.45,200.0,25,0.18,2,0.622
1.3,5.45,200.0,25,0.36,2,0.687
1.3,5.45,200.0,75,0.18,2,0.579
1.3,5.45,200.0,75,0.36,2,0.654
1.3,5.45,200.0,100,0.18,2,0.57
1.3,5.45,200.0,100,0.36,2,0.644
1.3,5.45,200.0,125,0.18,2,0.569
1.3,5.45,200.0,125,0.36,2,0.622
1.3,5.45,400.0,-40,0.18,2,1.006
1.3,5.45,400.0,-25,0.18,2,0.958
1.3,5.45,400.0,0,0.18,2,0.863
1.3,5.45,400.0,25,0.18,2,0.819
1.3,5.45,400.0,25,0.36,2,0.962
1.3,5.45,400.0,75,0.18,2,0.725
1.3,5.45,400.0,100,0.36,2,0.795
1.3,5.45,400.0,125,0.18,2,0.673
1.3,5.45,400.0,125,0.36,2,0.774
1.3,9.91,10.0,-25,0.18,2,0.499
1.3,9.91,10.0,-25,0.36,2,0.523
1.3,9.91,10.0,0,0.18,2,0.501
1.3,9.91,10.0,25,0.18,2,0.502
1.3,9.91,10.0,25,0.36,2,0.53
1.3,9.91,10.0,75,0.18,2,0.508
1.3,9.91,10.0,100,0.18,2,0.515
1.3,9.91,10.0,125,0.18,2,0.52
1.3,9.91,10.0,125,0.36,2,0.557
1.3,9.91,50.0,-40,0.36,2,0.653
1.3,9.91,50.0,-25,0.18,2,0.642
1.3,9.91,50.0,-25,0.36,2,0.651
1.3,9.91,50.0,0,0.18,2,0.631
1.3,9.91,50.0,0,0.36,2,0.648
1.3,9.91,50.0,25,0.18,2,0.619
1.3,9.91,50.0,25,0.36,2,0.639
1.3,9.91,50.0,75,0.36,2,0.624
1.3,9.91,50.0,100,0.18,2,0.597
1.3,9.91,50.0,125,0.18,2,0.595
1.3,9.91,50.0,125,0.36,2,0.631
1.3,9.91,100.0,-40,0.18,2,0.815
1.3,9.91,100.0,-40,0.36,2,0.833
1.3,9.91,100.0,-25,0.18,2,0.792
1.3,9.91,100.0,-25,0.36,2,0.808
1.3,9.91,100.0,0,0.18,2,0.778
1.3,9.91,100.0,0,0.36,2,0.771
1.3,9.91,100.0,25,0.18,2,0.749
1.3,9.91,100.0,75,0.18,2,0.712
1.3,9.91,100.0,100,0.18,2,0.698
1.3,9.91,100.0,100,0.36,2,0.718
1.3,9.91,100.0,125,0.18,2,0.686
1.3,9.91,100.0,125,0.36,2,0.702
1.3,9.91,200.0,-40,0.18,2,0.989
1.3,9.91,200.0,-40,0.36,2,1.088
1.3,9.91,200.0,-25,0.18,2,0.979
1.3,9.91,200.0,-25,0.36,2,1.085
1.3,9.91,200.0,0,0.18,2,0.958
1.3,9.91,200.0,0,0.36,2,1.011
1.3,9.91,200.0,25,0.18,2,0.928
1.3,9.91,200.0,75,0.18,2,0.889
1.3,9.91,200.0,75,0.36,2,0.911
1.3,9.91,200.0,100,0.18,2,0.859
1.3,9.91,200.0,100,0.36,2,0.874
1.3,9.91,200.0,125,0.36,2,0.868
1.3,9.91,400.0,-25,0.18,2,1.263
1.3,9.91,400.0,0,0.18,2,1.197
1.3,9.91,400.0,0,0.36,2,1.335
1.3,9.91,400.0,25,0.18,2,1.142
1.3,9.91,400.0,25,0.36,2,1.284
1.3,9.91,400.0,75,0.36,2,1.153
1.3,9.91,400.0,100,0.18,2,1.019
1.3,9.91,400.0,100,0.36,2,1.127
1.3,9.91,400.0,125,0.36,2,1.078
1.3,14.36,10.0,-40,0.18,2,0.69
1.3,14.36,10.0,-40,0.36,2,0.713
1.3,14.36,10.0,-25,0.36,2,0.721
1.3,14.36,10.0,0,0.18,2,0.7
1.3,14.36,10.0,0,0.36,2,0.724
1.3,14.36,10.0,25,0.18,2,0.703
1.3,14.36,10.0,75,0.36,2,0.74
1.3,14.36,10.0,100,0.18,2,0.712
1.3,14.36,10.0,100,0.36,2,0.746
1.3,14.36,10.0,125,0.36,2,0.754
1.3,14.36,50.0,-40,0.18,2,0.83
1.3,14.36,50.0,-25,0.18,2,0.83
1.3,14.36,50.0,-25,0.36,2,0.863
1.3,14.36,50.0,0,0.18,2,0.822
1.3,14.36,50.0,0,0.36,2,0.851
1.3,14.36,50.0,25,0.36,2,0.836
1.3,14.36,50.0,75,0.36,2,0.828
1.3,14.36,50.0,100,0.18,2,0.798
1.3,14.36,50.0,100,0.36,2,0.828
1.3,14.36,50.0,125,0.18,2,0.794
