Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.8818181818181816e-14,1e-10,0,1.8e-07,1,2.82158e-07
0.7,1.8818181818181816e-14,1e-10,0,3.6e-07,1,2.93645e-07
0.7,1.8818181818181816e-14,1e-10,25,1.8e-07,1,2.74043e-07
0.7,1.8818181818181816e-14,1e-10,25,3.6e-07,1,2.91459e-07
0.7,1.8818181818181816e-14,1e-10,75,1.8e-07,1,2.64764e-07
0.7,1.8818181818181816e-14,1e-10,75,3.6e-07,1,2.81658e-07
0.7,1.8818181818181816e-14,1e-10,100,1.8e-07,1,2.61449e-07
0.7,1.8818181818181816e-14,1e-10,100,3.6e-07,1,2.79763e-07
0.7,1.8818181818181816e-14,1e-10,125,1.8e-07,1,2.62481e-07
0.7,1.8818181818181816e-14,1e-10,125,3.6e-07,1,2.7543e-07
0.7,1.8818181818181816e-14,2e-10,-40,1.8e-07,1,3.14378e-07
0.7,1.8818181818181816e-14,2e-10,-40,3.6e-07,1,3.19166e-07
0.7,1.8818181818181816e-14,2e-10,-25,1.8e-07,1,3.11896e-07
0.7,1.8818181818181816e-14,2e-10,-25,3.6e-07,1,3.15347e-07
0.7,1.8818181818181816e-14,2e-10,0,1.8e-07,1,3.06093e-07
0.7,1.8818181818181816e-14,2e-10,0,3.6e-07,1,3.10173e-07
0.7,1.8818181818181816e-14,2e-10,25,1.8e-07,1,2.99173e-07
0.7,1.8818181818181816e-14,2e-10,25,3.6e-07,1,3.04192e-07
0.7,1.8818181818181816e-14,2e-10,75,1.8e-07,1,2.86439e-07
0.7,1.8818181818181816e-14,2e-10,75,3.6e-07,1,3.0429e-07
0.7,1.8818181818181816e-14,2e-10,100,1.8e-07,1,2.81353e-07
0.7,1.8818181818181816e-14,2e-10,100,3.6e-07,1,2.98072e-07
0.7,1.8818181818181816e-14,2e-10,125,1.8e-07,1,2.76813e-07
0.7,1.8818181818181816e-14,2e-10,125,3.6e-07,1,2.94625e-07
0.7,1.8818181818181816e-14,4e-10,-40,1.8e-07,1,3.84151e-07
0.7,1.8818181818181816e-14,4e-10,-40,3.6e-07,1,3.83552e-07
0.7,1.8818181818181816e-14,4e-10,-25,1.8e-07,1,3.73211e-07
0.7,1.8818181818181816e-14,4e-10,-25,3.6e-07,1,3.79364e-07
0.7,1.8818181818181816e-14,4e-10,0,1.8e-07,1,3.60643e-07
0.7,1.8818181818181816e-14,4e-10,0,3.6e-07,1,3.65494e-07
0.7,1.8818181818181816e-14,4e-10,25,1.8e-07,1,3.43789e-07
